subject_id	predicate_id	object_id	row_sha256	source_record	record_sha256	verdict	direction_review	review_report	changed_fields	rationale
MIM:Ardacin_C	skos:exactMatch	kgmicrobe.compound:ardacin_c	daca0ed1b62ed3b2a1b9a79cd1f6355a6fb0ce8bd19a77d581b8da9076d93d62	data/ingredients/mapped/Ardacin_C.yaml	5260b98fc1b241df143125e03a7c6b86608ee52342740d617ebb3c1789c0aa1e	pass	unchanged	reports/yaml_record_review/Ardacin_C.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Arecoline_Hydrobromide	skos:exactMatch	CHEBI:233150	b1304a4074e5ed97cb92c23e4ac9ddc6c29c4ebf73d1ca8fa1c0e5c6aa68c1f0	data/ingredients/mapped/Arecoline_Hydrobromide.yaml	fcd92406b8058e6d4cd829c5de9873b0e760e8ee27b0b52aa90ddf334de0fe4b	pass	unchanged	reports/yaml_record_review/Arecoline_Hydrobromide.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Arginine	skos:exactMatch	CHEBI:29016	b45a4fd0a51e77ffd1ac404f87fae832ad069990cf79cfb6b9b8aa0692946ec6	data/ingredients/mapped/Arginine.yaml	a076877ed9ec5c56ef3c89d70f704d3e24856e3a722817f6f002392a5b65ff73	blocked_by_record_findings	unchanged	reports/yaml_record_review/Arginine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Argon	skos:exactMatch	CHEBI:49474	97c38f93c17a6dd5b98cb1c82be8092f5ced4043d70298343471964e4ef88c27	data/ingredients/mapped/Argon.yaml	f23d597db4f89e424226dc081fdf2665d7056ad1bd3b29688c74ae517e334a26	pass	unchanged	reports/yaml_record_review/Argon.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aristolochic_Acid	skos:exactMatch	CHEBI:2825	1c413c692074bd38bdc861d9b28d9878bf61ac4d5c4b1a8c6e9fbff2e95761f7	data/ingredients/mapped/Aristolochic_Acid.yaml	b00c3d4a798feb23b4e1839337e4840e7728d5b59dbf7ce23f50ccf17ac49e61	pass	unchanged	reports/yaml_record_review/Aristolochic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aromatic_Compound	skos:exactMatch	CHEBI:33655	54d74839ecc2eadcb8d2f8f787288f509aeeda698867ecbc38d14ead740376b6	data/ingredients/mapped/Aromatic_Compound.yaml	1b934b840f9941aadbc305120f44c072f113ccd89745915ea190ecc588a4d9c9	pass	unchanged	reports/yaml_record_review/Aromatic_Compound.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aromatic_Hydrocarbon	skos:exactMatch	CHEBI:33658	6bb81f20701922a96f71115bcd9a2fb4f5cb19e4b3d29025b99bf365d7662d78	data/ingredients/mapped/Aromatic_Hydrocarbon.yaml	84f264f11d0bf421a453de1f4f8c0093c99638a5e07db0c62482d0f4b3d02423	pass	unchanged	reports/yaml_record_review/Aromatic_Hydrocarbon.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Arsenate	skos:exactMatch	CHEBI:29125	e82fd0637fc64fd0e3092e75f40db199719f59946cb168f087ce0909b0cc662a	data/ingredients/mapped/Arsenate.yaml	3fe0a6b990255baad6ebeb094627280719cb40321f5af8eb42464b58f7a71d8e	blocked_by_record_findings	unchanged	reports/yaml_record_review/Arsenate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Artepaulin	skos:exactMatch	cas:13902-54-0	e2f48aa8553fce51587813336587b27a11f1e3c5a8164f6177a8cda930221e0f	data/ingredients/mapped/Artepaulin.yaml	355d0245ffe0c89f4ce3c553026d4df8ce629034a64c7310d85e47a7ed59591f	blocked_by_record_findings	unchanged	reports/yaml_record_review/Artepaulin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Artificial_Sea_Salt	skos:exactMatch	MICRO:0001647	7f243f92b016354e15ade4daa7915fa7d8c6341a490e02822bca3d9c8fa0fc12	data/ingredients/mapped/Artificial_Sea_Salt.yaml	b012529ebd6f2bc6688ab74f29631ea6405d7905a005fdd67b71c07ea08ee0e4	blocked_by_record_findings	unchanged	reports/yaml_record_review/Artificial_Sea_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Artificial_seawater	skos:exactMatch	MICRO:0001715	ad547dca3b759806c3c213aac22ca626de481632c909420fdc2a8d776f00df1a	data/ingredients/mapped/Artificial_seawater.yaml	9efeac859a634d9d5daf17c7da4e058b51ce7538b0b802fa6ac2b7f6f602e708	pass	unchanged	reports/yaml_record_review/Artificial_seawater.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Ascomycin	skos:exactMatch	CHEBI:29582	d7478c0125b0be28801867a69cc07d5485bea4729ba011018baa3e2df811abeb	data/ingredients/mapped/Ascomycin.yaml	f5c91d92437e2e8511bc80d9600db1fbf1bcbc1a170197297759df69e5a804ee	pass	unchanged	reports/yaml_record_review/Ascomycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Ascorbate	skos:exactMatch	CHEBI:22651	b4cc0b4c01f7b7a89cdb4fbe1bf3595db40a06a2c3200a26a50d6257774423e0	data/ingredients/mapped/Ascorbate.yaml	d0e6eec8dbf77fa91a395491b76d8ad30e90dbe0be8afcf9fab3a8e3a237bc29	pass	unchanged	reports/yaml_record_review/Ascorbate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Ascorbic_Acid	skos:exactMatch	CHEBI:22652	b552ee3b749bd0b4a5d8b2b225da2d2986e3e417fc68a01a936d54646c310f2e	data/ingredients/mapped/Ascorbic_Acid.yaml	0c75838e9b7ce6c20427ec7c433555d8f1a84fd499aec0c4416385b6e41fe7cf	blocked_by_record_findings	unchanged	reports/yaml_record_review/Ascorbic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Ascosin	skos:exactMatch	kgmicrobe.compound:ascosin	a938162965dcdba06266c7f981f439891a044aa73a8607ba7847aacec4241d74	data/ingredients/mapped/Ascosin.yaml	204b3e136eb16b317c8e8c24a3dd1f9ebebc3eb1f6c3141a10d8a31540016b05	pass	unchanged	reports/yaml_record_review/Ascosin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Asialofetuin	skos:exactMatch	mesh:C017029	05d32aa2d33f1f6e0f8861de24bb9684a34a1b2244b28a0f47383c8994d73a99	data/ingredients/mapped/Asialofetuin.yaml	ebce115c4feccd534b8418f5c784268570a079b50966006a8f9c7787e9db82a7	pass	unchanged	reports/yaml_record_review/Asialofetuin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Asiaticoside	skos:exactMatch	CHEBI:79928	7105ab1d8a9da806b00b258045ca6784c859fd08486422c320b79ade6b73fe37	data/ingredients/mapped/Asiaticoside.yaml	cd0a05dd2be17c87d25d4409df1728322099a4df5bbe96463dbb0e6eacca7371	pass	unchanged	reports/yaml_record_review/Asiaticoside.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Asparagine	skos:exactMatch	CHEBI:22653	d39cc0968f20713cdac33d2d0e01b7c32649636a4653d56bd5348262e51341d0	data/ingredients/mapped/Asparagine.yaml	230bf341a7759b1f6b6b29460d49f47ca56bccf375bc43768fbda08cf9103f79	blocked_by_record_findings	unchanged	reports/yaml_record_review/Asparagine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aspartate	skos:exactMatch	CHEBI:29995	d42eab590c65aacb29898af0f18d5445951ea5bfcf03101553ffe2aa787a02cf	data/ingredients/mapped/Aspartate.yaml	0fda5bbe5b55faa59692b792882be73020eba0a72b6345301cf836d91627e102	pass	unchanged	reports/yaml_record_review/Aspartate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Astaxanthin	skos:exactMatch	CHEBI:40968	50676ca346154bb5af77279d3f8afca36735a4011fc096755dec77ae8c83c6f5	data/ingredients/mapped/Astaxanthin.yaml	7c67ba5387ddb687e07b28452a137bcca6ecec3652661a58167fd913c5daeda5	pass	unchanged	reports/yaml_record_review/Astaxanthin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Astromicin	skos:exactMatch	CHEBI:37923	9e0047196b9d11a6927ff7021a35348b19b9b0fa4dc0e40c0f4aafc327d84ec6	data/ingredients/mapped/Astromicin.yaml	b5842181940a1db298d0872c9901c3205619e477e1b5fc9ebd036268e839c12f	pass	unchanged	reports/yaml_record_review/Astromicin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Atorvastatin_Calcium_Salt_Trihydrate	skos:exactMatch	CHEBI:2911	cdbb6f203188cf31786dbaf23797648178b4b48c97687b7943bf1eb4d894efda	data/ingredients/mapped/Atorvastatin_Calcium_Salt_Trihydrate.yaml	822926be12d97cb991dc85a354e7650b70ee215f31fca17b29bfe157518d9dd2	pass	unchanged	reports/yaml_record_review/Atorvastatin_Calcium_Salt_Trihydrate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Atrazin	skos:exactMatch	cas:1924-24-9	652d342e1af63ae07f1db1e8d8548fe16e23e5a11d9a15f6d8b5ff1d4fe86eaa	data/ingredients/mapped/Atrazin.yaml	3c049fdb6761ed282d77035db21d57de5e1e2ff04fa405d5a09d5fe1009d6eed	blocked_by_record_findings	unchanged	reports/yaml_record_review/Atrazin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Atrop_Abyssomicin_C	skos:exactMatch	mesh:C509797	e82f0237c55a22081083a85f53b4bffa9af26118af0dbcd1e4f249d2ca1b4aff	data/ingredients/mapped/Atrop_Abyssomicin_C.yaml	7088d46275f1119f14a81d379bad38ad24eae23d82a93a8e888dffa635be7187	blocked_by_record_findings	unchanged	reports/yaml_record_review/Atrop_Abyssomicin_C.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Auraptene	skos:exactMatch	CHEBI:134355	b84f81434f87652ec45200700ab17efbebd6434e048202cdbf6726096c70ffac	data/ingredients/mapped/Auraptene.yaml	a0dad7f89cf40f741ba8c7990bc8ca62ffe39a08b96c0776ee86cbc48f41bd77	pass	unchanged	reports/yaml_record_review/Auraptene.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aureothricin	skos:exactMatch	CHEBI:156452	63f46f18578ef5799998102841207b59744b2e89816820be9a1516910881550a	data/ingredients/mapped/Aureothricin.yaml	3544f03f7598e64f30b2ca655554291fc700846983a343a5b4ee086e74385919	pass	unchanged	reports/yaml_record_review/Aureothricin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avermectin	skos:exactMatch	CHEBI:50344	ddd00beb53f5bf12f536d1e49977cc921f8837f6b424fb1a917534248e679dbe	data/ingredients/mapped/Avermectin.yaml	44436526434af15d2219ab4d96b95b7a9ac8c584987846d3e87017ee24621076	pass	unchanged	reports/yaml_record_review/Avermectin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avidin	skos:broadMatch	mesh:D001360	ccdd3a31498b42b5ec00423ab3ac2fa9014706c841bd36de8c81d795d0a5aa35	data/ingredients/mapped/Avidin.yaml	3dda479c11aa199ac8512122fbd15c8fc005faebe8b3d6f922d77e5db73c328b	pass	reviewed_skos_child_to_broader_parent_correction	reports/yaml_record_review/Avidin.md	"[""predicate_id"",""mapping_date"",""comment"",""validation_method""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avidin	skos:exactMatch	cas:1405-69-2	a4819086bc9a3fdda335c11bd158e1f79b73ff4e7b3ab09d1eaeb0c26df76665	data/ingredients/mapped/Avidin.yaml	3dda479c11aa199ac8512122fbd15c8fc005faebe8b3d6f922d77e5db73c328b	pass	unchanged	reports/yaml_record_review/Avidin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avidin	skos:exactMatch	kgmicrobe.compound:avidin	6eb0b704f3079ea8ca1165055cd13e7d6e0070149b745b43a987490232c6680e	data/ingredients/mapped/Avidin.yaml	3dda479c11aa199ac8512122fbd15c8fc005faebe8b3d6f922d77e5db73c328b	pass	unchanged	reports/yaml_record_review/Avidin.md	"[""comment""]"	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avocadene	skos:exactMatch	CHEBI:172520	b93a10c98679543709ab58a257945f55657f20b7a9e169e000f8a8e4904eafbd	data/ingredients/mapped/Avocadene.yaml	4bca47ad7adca9dd3d49a2b962df0c27047475d2789b82529992cd33fb7fcac4	pass	unchanged	reports/yaml_record_review/Avocadene.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avocadyne	skos:exactMatch	CHEBI:168507	469a786ccf679b5e6635781df0ebbd058c559fbd05e9b4fd4d0b79b92201b158	data/ingredients/mapped/Avocadyne.yaml	51e0ddf1750220ae0ea9477723ac821860076e50e5cf0a78ecf298dab8495873	blocked_by_record_findings	unchanged	reports/yaml_record_review/Avocadyne.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avocatin_B	skos:exactMatch	mesh:C000709627	b5352353c13f3cf35dd7669783346d861497012c33100e84ef141e44be923f2e	data/ingredients/mapped/Avocatin_B.yaml	74b94f83e54dbb8d62a8b1df69917ebdc2bb4de8dea53a8f913a67f61949ae48	blocked_by_record_findings	unchanged	reports/yaml_record_review/Avocatin_B.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Avoparcin	skos:exactMatch	NCIT:C169798	30a4ce3a237a349ad3c38ec047cc52ec965cb873b796d5cbae9d8351e3484072	data/ingredients/mapped/Avoparcin.yaml	ba1b450a1f3d4fd247706ec17c282b1cb717c9001430134c7c64bf663d49a016	pass	unchanged	reports/yaml_record_review/Avoparcin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azacolutin	skos:exactMatch	kgmicrobe.compound:azacolutin	d33aa9b08f0d29715e27c47f1f34854057d07483e1bef7be50090112f4057d36	data/ingredients/mapped/Azacolutin.yaml	25a1701923e1712d51f148a1d02a7ed4ba2662a4793546e645b26b2b864fc4ce	pass	unchanged	reports/yaml_record_review/Azacolutin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azadirachtin	skos:exactMatch	CHEBI:38473	aed05cfaf1391655d836d2cb20331440fc4d9f3e5cff4fa1b0a145ccd1d68a55	data/ingredients/mapped/Azadirachtin.yaml	ad7624c4f8d824c23c78afe92115f3622ff3a93655d0604b674e3890b2773b0b	blocked_by_record_findings	unchanged	reports/yaml_record_review/Azadirachtin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azaserine	skos:exactMatch	CHEBI:74846	3e3c75e2cc9b0f6b631c7d3ed9430686fc197a4d5cb14ac489a426dd613c4fcb	data/ingredients/mapped/Azaserine.yaml	dca030d1468a48e65ced848028ae0ca23a118b6077fe97ba9e7e00c0bc4419e7	pass	unchanged	reports/yaml_record_review/Azaserine.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azelaate	skos:exactMatch	CHEBI:132955	b85a65013cf6f08a101189c377ec8687e3193d81ed154eed709d2195cafd585e	data/ingredients/mapped/Azelaate.yaml	560d7c364d9041ed29e442b4524de0b2a975a0252bebce449fa2dae1644c7464	pass	unchanged	reports/yaml_record_review/Azelaate.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azelaic_Acid	skos:exactMatch	CHEBI:48131	de044f04b9564e26102f1900257dcc804859a3aff4aed47b1fca2c67cd75f7a4	data/ingredients/mapped/Azelaic_Acid.yaml	9caa60beed11be932f75915aa9125925312816e3cbb21d85c385d349b6e81ee2	pass	unchanged	reports/yaml_record_review/Azelaic_Acid.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azithromycin	skos:exactMatch	CHEBI:2955	70be8e8534e367442c7e04393942018dab8291009cfb91f6ddb4a9e0998c384d	data/ingredients/mapped/Azithromycin.yaml	f506983a731b0ffe00b9275c6d4a46bf697c2598ba8d84b7b503ef60dd998bbd	pass	unchanged	reports/yaml_record_review/Azithromycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azlocillin	skos:exactMatch	CHEBI:2956	89d29de33e7acf997d6fbb536204e88c6cd49d2e85070bac3b293508de46da7b	data/ingredients/mapped/Azlocillin.yaml	0d4b3596d7cf91767f688c657bbe04f2d055a7795e92ba82b240991e7566b5e2	blocked_by_record_findings	unchanged	reports/yaml_record_review/Azlocillin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azlocillin_Sodium_Salt	skos:exactMatch	CHEBI:51864	87a575f04d6c689d7d0f8767bcd1cd104524b4ceb4085151a945a157f8838fc6	data/ingredients/mapped/Azlocillin_Sodium_Salt.yaml	464a840e0fdf8c5552ad2c4ee9cacc062640bae4eca986ef1ed19f1cd8b643e8	blocked_by_record_findings	unchanged	reports/yaml_record_review/Azlocillin_Sodium_Salt.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azomycin	skos:exactMatch	CHEBI:67135	99771a1dfcbba03bcb5cd39dbfd5195aa2182bb7e13427d9c2a2592ae6fa19c4	data/ingredients/mapped/Azomycin.yaml	1312f9ec16210ddff006bf8836ae5260f268e6514c416017de113c489d523b8b	blocked_by_record_findings	unchanged	reports/yaml_record_review/Azomycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Aztreonam	skos:exactMatch	CHEBI:161680	f6a36c117bb837a56bda0c9c7d1891b756c9e2e90975a025e83018d96e12787a	data/ingredients/mapped/Aztreonam.yaml	47bedc1626fbada87301daa7b36159a2bd0682d2a705112fef1feaa74d30d1b9	blocked_by_record_findings	unchanged	reports/yaml_record_review/Aztreonam.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
MIM:Azureomycin	skos:exactMatch	kgmicrobe.compound:azureomycin	988c2663da71017ec05b133a426ab78a3f089380cc3da7a0b72763ef018edc15	data/ingredients/mapped/Azureomycin.yaml	7526eae4b8d62730cd4ac486066b7f92919695d5db8b90688b66a9cd3327d727	blocked_by_record_findings	unchanged	reports/yaml_record_review/Azureomycin.md	[]	Whole-record findings block certification; this status does not assert that every blocked mapping triple is false.
