source_record	record_before_sha256	assertion_before_sha256	before_edge_id	facet	source_position	role	provenance_class	disposition	reason	supporting_urls	fresh_role_approval
data/ingredients/mapped/D-apiose.yaml	9d7fa43e4284fda47f36c31b302cb466abcee6750058edcf9b0bcf14050a8367	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:e25188bd4ff6661855b26d2f11987ffdfdfbc7130bc9dc1fe26c2bb47fb35c52	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-arabinose.yaml	0e501cbf834599bb55d18abbca320bd1aa95be31cf0742bafe3cd95484997581	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:757280beeb887d57554dae97262ca2fe50af40db66a5defb2c3bd98807fce77c	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-arabinose.yaml	0e501cbf834599bb55d18abbca320bd1aa95be31cf0742bafe3cd95484997581	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:b6a3bc67b24e6bb2843ed971a7788bd90d2e08ec54a7f810424f9cdd992b0fa1	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-erythrose.yaml	a88ca4706c61451cbd11c5334ac4002438af9173af7e0f30f40e400f3a4c6f25	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:2566db25a88ea1cceb291df1da1ccf7e9ecbfeb76c2d6910abffd979aad6209a	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-fructose.yaml	2c443404266f5d8e8260d733e235e3d7ee6293519afa8bf0e9afca231be8abfb	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:88245fa4c80db77186269f39c66ee5331e7017784722cffaf3f5f1b1ea5f0c4b	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-galactose.yaml	2fbc00ce0f442d21cda38d28c2b71cfe37c8d30fa09c793f33bc278237276823	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:28eba0cb5bf27633e1a3d1f363def1364cd1ba307fa46aa97eb74563ed343618	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-glucose.yaml	dd603850555b5735acd54dcc6f4695a23a0d789b120d77000db239427bad0914	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:bf0e2bdf629be3f8eae67626c7f89d92b3b740ad816e36a5f647f03d98ebc797	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-glucuronic_Acid.yaml	8fed0bf74a3fde5711734cf0958a007bba8145b491dde6ec0d5a499328e7efea	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:96664ba70c9963af32e3ef09fbb02c0f71516c3d6fc68a647b5bb3197980246b	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-glutamine.yaml	2049eaee8d6b60ac0a94b87f4e452240a513864c6a0c1affa786d7a1894599d2	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:11b61ac382d362825afec19f11a36e62af063c5520abafa663d6363f22b62046	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-mannitol.yaml	0a04714750dac2e0bec56ab4ee0ba62d29cb4e41cd90fa3f1cacecdcc31c48d9	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:e31f3342c9f3c5422d30e6152714508ced7fca177a01c4a535e685727c45f2a2	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-mannose.yaml	7f5c5fb56cf889813b006e3465aabe62c41a5752f0c2297e4b63cb0f75c0f937	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:d2735aea69f901bea646e09f7bb0639a0f61f97493cc34f8002d4abb333d6090	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-sorbitol.yaml	b03dc5b410aa70e2fe4e274031b77b502c05db3c05bf44dd225f91d81f287744	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:ba5378bd24561a99a42f40495b4cf1a095c3c8c9fff5db47e185275342eb2af2	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-trehalose_Dihydrate.yaml	b51ac9e8b87eb59d58e7ca2545ff69d41fbbb78de14f485725a30ddef0c3fbf1	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:dde25746334b544baacde006d24317541e11eb78cfd6f900e3d9aad34251e0bd	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/D-trehalose_Dihydrate.yaml	b51ac9e8b87eb59d58e7ca2545ff69d41fbbb78de14f485725a30ddef0c3fbf1	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:36f9b5a7e0bc712b09e89da1706a26afea5886a3dacef41de4cfd72935174bd5	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-tryptophan.yaml	96a0312bee253b2d7e871bcc110c086f329044017860606ff3c1d0e3dec09b54	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:35f072d96f7fa242c0912bac348085b807ecf2f308b90f3c8ec6d72f2a482ed2	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/D-xylose.yaml	193b1605bac8024863c9ac92d48e865a7db37156e63fb208a3a93c342ee85493	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:c2bf9664e47a1383b242726116142c4122089daa1fd4c8b40624d7662cd5b1b0	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/D-xylose_5-phosphate_Lithium_Salt.yaml	08e0044475727f527d9ad53e37b4d88cae70995731dfa0ed275c9c31cd2c8bc6	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:166c89a02fd33d87e12d98af80c6f424aff8d50b9b26aa9d77995022448230e5	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/DL-2-Aminoadipic_Acid.yaml	fa26e653b29c8d1aeeaea8a1feee468acaa737cb322b9b525eb454c8e5604d7e	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:4e9afbf2a590b112f9582a05c2884045bb3cc0d6a79682543d17a1b8120865ab	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/DL-2-Aminobutyric_Acid.yaml	e501ada73b6ef2379f63302d706513f4350d8b81585b2a5a917e7b2fa596ed78	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:48c24512cd4a194e67f8042b993aec0054ff2115ae2299d30051cf2cd0df5a35	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/DL-3-Aminoisobutyric_Acid.yaml	d9e353eee73a2be99cff88daa9789b7ba2f2053ccfbe6553e9c1582a3a774555	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:0fa3a5a8059a3fa57ac64146c893ab298e62c0a5d0adbf502127bc04d725bc19	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/DL-Glycerol_1-phosphate_Sodium_Salt_Hydrate.yaml	fc7137a89b528e627681988eaaf830873870d9be682bb4cb1b87b5ee09094c0f	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:637d16cf9a84a0a3149be3a089ced95be750e81881f0626db48895cab9b30a19	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/DL-Histidine_Monohydrochloride_Monohydrate.yaml	94b8d614607fb862a583787116735b7282c9c240995bde23fce37dd4251a53d7	b805eaf18a236d0acb66db3bcaf456dfe3a4f9c53c2a569d4841a3f6dc44e128	MIM.assertion:4f3e8ab71b0c9c90b1afa7485f051baf3c7d24e7727b382d22100f521a109b8a	nutritional_roles	0	AMINO_ACID_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/DL-Isocitric_Acid_Trisodium_Salt_Hydrate.yaml	16bd796338866619728e5c0c5594a67d4c1f65598774e9f79f2f6c06b6149e7d	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:1fa4c9e4c107bf875152c9527194728854f94e527754be34132a93c28cd79993	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/DL-glyceraldehyde.yaml	928ab995a38d52e6db4ce0ed1badd586a4fa1535446f02bb073f0ff921cb7538	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:826076ddb3cb0124324df635a8bfdfd120cd5a395dc102b1ab3d73e2210d6894	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Danomycin.yaml	20ba29d7326f2cd0f7657db3cdd8124ca35dc1a15e3858723bd27101e2663cfd	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:b695b0307eda355be44b671580662588dc2a1bd605d552e61b1078a99c180a13	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Danubomycin.yaml	0d90522f7559d33a8c25a8701006ac82bb817e50f2965bf91c584882c8bb8c1c	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:13046fdb73e96ec2433d995a65790bbe9c76c73486a98344451b9de3d3c20e03	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Daptomycin.yaml	bce1f6044f12b81bdc58d3325cadfa1dcf1e81b597419059f8e894a1569f4b70	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:9593ece10ed56531cfde48bd99150c2c3240c76be8b5cbdc4b81dd0b75594c98	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Destomycin.yaml	c6484b024f378fdc151435546b3b948874d58afba3f904eae16fa22fc5d1fd09	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:7390a1bb0ca6543030cd9134e8b84c69e0bce8085ab4bb747eb7368f2746ecf9	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Desulfovibrio_Trace_Elements.yaml	93db08d82a87268e9c970192268b222cd7f518ef64f468aeceea672e329a20ea	bd2e2b4f6e9ac2aab180a7d3f143fa9bb9f71a8140db8da2244c0efb52e3877e	MIM.assertion:dda1618fde24dfecee886b88e663a2bed228eec956a01d178c4d696b2899e0e8	nutritional_roles	0	TRACE_ELEMENT	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Deuterated_Glucose.yaml	2482918b98a21024cd45f4b2db753342d8f4eb83997d99556171af5931d99c59	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:b4d9ec61fc2215533578ec271463a5a66ad4748a728c91df278103d0b725c5c6	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Deuterated_Glucose.yaml	2482918b98a21024cd45f4b2db753342d8f4eb83997d99556171af5931d99c59	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:d4cb24da1bc8020fcda3fe714ff31bcbba27fc5c1a7fca2a5735871db832877e	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Dextran.yaml	a10d55ac8cd9aab6d34debdd8cc884a2747fb9af42f748c9b388350998ca39da	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:59148f10d9f55aba007139465169b2cd34512fc7a3017659de231c6a65a2e0db	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Diaminopimelic_Acid.yaml	b83e338a6f3ddffdd2f713708857efab65602294afcfe43a6a053b96a54fe352	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:152a875c339b4c6f61490c2191c33c6a9024889d03ca33492db347e2e22053fe	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Dicloxacillin_Sodium_Salt_Monohydrate.yaml	638bde6709ddcebdd6c37e01e8c02dd4ae64429bc44f6c53015d8c5f1f802914	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:fa9b2707e2b444c9ac45fa2465f851624a382f0f595f1515eb6996c7fa839bc8	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Difucosyllactose.yaml	241e929b3c90cd8d94d5fd25f15582ddd0c3c4fd05f0999c715c8f996f3d9f5d	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:06fa776892fc13a9683f09830f31702358bd4c67703618ca86dfbcb6b1f77a6e	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Digested_Serum.yaml	66c9d7b79fe966263a397f01b2fd82162b70b171611ba6e271ce9f938b813e35	8e38f38758c819435dea548e0b06df3191c27228ea3d732c0437dd49ab23c49c	MIM.assertion:dfeaa61b64566ac499fdef2102ce6a3615b8ceb9424046f1b0df9681bb19b7e1	nutritional_roles	0	PROTEIN_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Dihydroxyacetone.yaml	ad512d73f33938b4dae6de352ea054be42cddde7b61ee3e71b557f2f76dfd677	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:b8c308d29ab3de1ba9539f1433c6f05963aeb2bfe8833cda5ac849bfb878aeae	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
