assertion_id	source_record	source_record_sha256	assertion_type	source_position	assertion_sha256	resolution_status	review_reason	review_evidence
MIM.review:f8b0ee929387d842e0828918a18a206baedadc97257d3a037cb5108d6ef33e6e	data/ingredients/mapped/Wolfes_Vitamin_Mix.yaml	709749bd7c83c38a09400fc1893885ead753847ff9d1cbbe4ec76b431d349738	nutritional_roles	1	da2f794cf315d6937e341e4dca4132b964db623299bd5c07c85f69258a5eaa1c	APPROVED	Explicit role-level source-scope review and archived reasoning apply to the exact unchanged record, assertion and position; not a fresh growth experiment.	reports/semantic_review_20260921/resolution/roles/inherited-role-review.json
MIM.review:fc975ad350848bf8c57e7d15903e0eb3556f9630a4dc8ae662cb471c82c62c8a	data/ingredients/mapped/Xylan.yaml	8c3133d4cfe6f4f8b9186ef7920f972ac6b5f226426fec18cd2a77b2cc0fc4ce	nutritional_roles	1	079e2649de27679f831c315d3cc212af04aee379be20c859513b532057896a90	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:488e487d1c8af2ec9c2ab25e3847c9dd394a3888e8dd7bd6a7fbf0b62f1a120a	data/ingredients/mapped/Xylan_From_Beechwood.yaml	8743b1a3eb5e0364d14550adf7f1a3251b5e369d417749d7d4e0e4993b521a71	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:c97544f7ba84b235bc1910225f2e38ac463451cb612cff43905e5669a8aa0b5a	data/ingredients/mapped/Xylitol.yaml	b189074cd106009c3dce08bfc71b9ae8ecc1c4f01da8c2733979c31be992d636	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:80a701842f9e14896ea501db2f700bfb53c58ab415bafe4450ab67762a277b04	data/ingredients/mapped/Xylobiose.yaml	c0329daf6d1496687c90f0c8c1c4d27fec6629a14e2e86ca21127cb488a26e0e	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:7a19307d0c793d9f96be45c381cd83b9a7783ddc5894c6331632b6dcc12848a1	data/ingredients/mapped/Xyloglucan_From_Tamarind.yaml	ebdee635b622b919002c63f63e40766a35932b68fba92448b49efce3b2266d41	nutritional_roles	1	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:ed414fc52f2862fb59dbc804de82228ffcdba3df41ff79ad4fd7262f067d7043	data/ingredients/mapped/Xylose.yaml	7ab6e9db5d436e4c42b39acb608931301d88ea13b75d04e4a8453e1afd0432b2	nutritional_roles	1	29b5d370304d257b691a42ffc40b3f31176229b110bed3d04ff0d6ec9d1f1b19	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:fcb705e8040d3b25bb7e98a199633a9f515e951c2bd0c63c0b5390e3efae47c0	data/ingredients/mapped/Xylose.yaml	7ab6e9db5d436e4c42b39acb608931301d88ea13b75d04e4a8453e1afd0432b2	nutritional_roles	2	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:f2ac0a5e0f2836ed86d141cfaf7c968229e75fc58672c68ea8ae746b930fcc0c	data/ingredients/mapped/Xylotetraose.yaml	3b8a12f4212c4d43d4080f6165180714de5e896c5d028b18c0a4361d95dfba6d	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:2ec5602e93faecbdf46f66d69ad34cc52d33c0c66c73825bef2ba5433a2bf532	data/ingredients/mapped/Xylotriose.yaml	a1caaf842fb5fe5245ce724cd23f9b68b00026599641cc94dba47ecadd5b5ae0	nutritional_roles	1	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:e278d85179f806c0d890a0ec4426e4565c7c1d266602df8bf5f0d5afc09b85b9	data/ingredients/mapped/Yeast_Extract.yaml	e7cdc5aa92020487a97c08814514fa48b852ff48c78a1d1890b69afaaf372d28	nutritional_roles	1	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:400a556afc0caaec01239ad763ecfa5b48a700ebf2a28c3cfb6e7f6d50a062bd	data/ingredients/mapped/Yeast_Extract_Gluconate.yaml	df37e5dd3857fc9886a8793ab3d73a8dd65bfa9ab568f9bbab8ce6185bf53b62	component	1	2c03afe39e1d98eb65fe03f1b3c40bdeb8efb7ec2fc6582e803230016f2be6f1	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:ec9956440e87b845c06c4c4de8607a9c3aa2fa4fb70643016efba47bb91a969a	data/ingredients/mapped/Yeast_Extract_Gluconate.yaml	df37e5dd3857fc9886a8793ab3d73a8dd65bfa9ab568f9bbab8ce6185bf53b62	component	2	0d787a61ac6db8fa37b5a17c60a2e317544803bbaf83f80c1f33f6482cc97750	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:4f03f109047e75cd3b391878a72685c43fd4bd819dce716421601c250f26fca6	data/ingredients/mapped/Yeast_Extract_Glucose.yaml	43a1f7e05dfdd3b5575f735fb79fd6dacf80472c8d43a2094c1fccb0b35910be	component	1	4c8d0cc5a41bbf5595ccf3f81b05c0b55df98343ac78a4ac523dd0b48c5c6b4e	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:5cb8c7bfb14d4a16d1c98bbad92a828ff62bb96caa0b5049fd2286929bb601ec	data/ingredients/mapped/Yeast_Extract_Glucose.yaml	43a1f7e05dfdd3b5575f735fb79fd6dacf80472c8d43a2094c1fccb0b35910be	component	2	41dd439299719f0a4f0a9de7467df9606c60cc29cd6672361dabfab07275502b	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:ceea2192683bf5a6058ff6576f017c991ceaa517ca610248f095cd577b82fec8	data/ingredients/mapped/Yeast_Extract_Peptone.yaml	6659173de7a86924183da69f502b4827d6583f5a5f50966a3158bb3f64243ab6	component	1	ea514028965b22a98ed8fd1263cfd1a0b737c2bb33fc12242fd3d02d6ab09f3c	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:d768c032387e467d177e131ac0067851f2c0ee8108892e90b3740df9d5b02a68	data/ingredients/mapped/Yeast_Extract_Peptone.yaml	6659173de7a86924183da69f502b4827d6583f5a5f50966a3158bb3f64243ab6	component	2	6bf524929bef29e32cba059d6b2540bd73f5b5ece2097c30ae07d8807a380185	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:a6b2ee91afef2840dc8d259f47a50fc332564f5deda776d75c3d896c8317ff72	data/ingredients/mapped/Yeast_Extract_Sulfur.yaml	5219e0b7dd18290b5d0c8e726bed2ff808e0f8139f73ad34deaa19c865ae4463	component	1	1204771c6f129f0471edf5933d283f02c3ca9ca94ff63fa7fb45c7adcc422258	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:f63c041d84aa997f80e14312e77c0f6265cbd0deb71e95ec1aca82ca49a4fc34	data/ingredients/mapped/Yeast_Extract_Sulfur.yaml	5219e0b7dd18290b5d0c8e726bed2ff808e0f8139f73ad34deaa19c865ae4463	component	2	14931199a48b667c830163fdeb23d3ee56937a68d7f10abfbd78cdf0799ab62d	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:12e504ccc57e120cb7dd15b6e4ed20102aae8061eebcd378ed9814c2dc84da0f	data/ingredients/mapped/Yeast_Meat_Extract_H2.yaml	532680aa187d87f37cdb6afcb3e0d3011f44bb3e6dc63795d8620507e83dd2ad	component	1	e92e6307c6b488f52e69fd0f8e16c9c0c18df01da46f708ec958f2d8b640c49e	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:dc661bd2b62e5f571e39c68a4259ae6471a87eecb594d3da0934fe466bc3fadd	data/ingredients/mapped/Yeast_Meat_Extract_H2.yaml	532680aa187d87f37cdb6afcb3e0d3011f44bb3e6dc63795d8620507e83dd2ad	component	2	048c08269113ea7f120c5d48321d6aa21ba01a7dfaacfaf9783b1343292edeb4	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:c1e040fd149d3f72413413be9c034c3d0e8c3fae49f9572a6af14b325f537ae6	data/ingredients/mapped/Yeast_Meat_Extract_H2.yaml	532680aa187d87f37cdb6afcb3e0d3011f44bb3e6dc63795d8620507e83dd2ad	component	3	2deefc47b8baf3cda32d26f6ccd7cfa91f9a6b085feecd78014cf8b2de86a372	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:9d4fbd3bc4eb7824c75c2ea0d1690daefa1405dbd6795eb17de56d3cabd092e0	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	1	4c99c4db97094062fbae69d7db17bb6622751b77d0846f02eaa86b40715c7dee	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:967891c16c539f4262ff6caebd49253673703a0c946d05523d989c707c3de01c	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	10	563202f5e902b1b656a14b74d2fe51dbc71718ef6771d789976deccb43ca369f	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:04501f1627ec5d1609938104217398709d7308022afec3c570d19f0aa63f0585	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	11	3cab3d6b60019ec2f0b454d671ff0d38ccbb831c09f7b5c7b8b7cbb3a983c3b1	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:71bee9eb7af01fb0dd724ed228693259248d69837a1a15da11ad1a6c223ce45f	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	12	ad4d51413c1578c4cbeac61b20834851a22da7ebe5743a06281dd67d6c0c804e	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:9fddf51e8ef6bad3c4d88f0a1f0dd0360f35e1eac17af462cf49d933d467cce1	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	2	e97635d0171c6abf3e6d1c0e206fa60f1b3d7979b358bc49f7701ed1bddd0a3a	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:f2efe7b302a30893fadc50a4fb6ea04af209a2367afb246e3f44dea44382cbd7	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	3	430b7bf15dae58c30d0a142566adffe5dead940b275b7b51ad6517b41d882919	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:b0b1e261d52c783fbdd0244e05fbfe6534849e7bc3ed9a909bcc2286afecb47f	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	4	3cf4102fae7a05549514f7111d7779f93ea05b70950fe93a99edaa4ab3b84082	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:1786d1ed0bf5abc0f4235e9e3a9ea07882111b491dffe95fc2631f156694d9ca	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	5	1acd386a997d04b8fd810a27c1dfd5dfcb48acc89ae684c7f405e499a87e2970	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:4a5af305ee0ad766f978fb2ed63154c04c43d50babcad9195aba9537873ef940	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	6	ed264a9d1c63c9b0d574b09cd32b4332ff7bce7f1a73d73897a83789fbe8c43e	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:6bba92533b77e576de43c35724ed0930e5260de96009ac2a5ef4c240bf828a65	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	7	1db9900f294a9a7bfab7ba90b7bdffe36a7b317b7892b1f8e0ceb8fe64ea3b4f	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:67279491187b8b0b164c2c786601988d7c9ce9262ee30d11b638922f666d2830	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	8	f9576927730b23316a9cf3232deeb946860b32be2e3e8ec61615365307a7c8ef	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:fa87043dc417731c16e1741de32235603747eef1a938b46ac776bf456f864695	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	component	9	4d56d77d84768881ba4cb28adf26e2ff56df3ef1aca56402e95ec91c67d70f6a	APPROVED	Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/semantic_review_20260921/resolution/historical-review-evidence.json
MIM.review:eddb02c028d0cc38766f63d415316bde923ad2acdec3626c6e7a43587dbd133d	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	nutritional_roles	1	c333bcb15d286e1fda5141f1d672fedf6af808bdc113e105e1433c37fa35f922	APPROVED	Explicit role-level source-scope review and archived reasoning apply to the exact unchanged record, assertion and position; not a fresh growth experiment.	reports/semantic_review_20260921/resolution/roles/inherited-role-review.json
MIM.review:54feb28b5c5c3c34704ccfa5f3930ef943edef41610a64e79f0ecb9ba7035779	data/ingredients/mapped/Zinc_Sulfate.yaml	708627087f2d1a0a1fa1f7dea4e53d62a0730075f098b32606828a58605ef996	nutritional_roles	1	6028d8cd6a954bae5e93e282d3e15b3d946a359f5b354bc864b12025a42783f4	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:79da4a2f15b9a0e4e758eee9acd3dbd49660b3a5d3665d528dbaa893681fc993	data/ingredients/mapped/Zncl2.yaml	9b97dc28fa87441be44422c8d86bab2c2e6defcf8e9057c2104648f94bee60ca	nutritional_roles	1	90a02d2904fb2cf9fb68d62a4d2d89715886f68359e461603617a99ef4055e7c	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:84807430c76c62ceaa1098144fe712568a77f728c81b73d14283b6c1304bf303	data/ingredients/mapped/Znso4_X_6_H2o.yaml	aa1fbbd60156312d8858cf52a265aad27fd57a754634f015297650a67ff79066	nutritional_roles	1	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:be6eba60dc0077d7613eb484eba48db1113ddc8d453b53834e61512acb56d359	data/ingredients/mapped/Znso4_X_7_H2o.yaml	2a8b07050006f6d9d0d167997107fbb3b3c453657c98c0b512276e182f4bc791	nutritional_roles	1	5207a8a679f90ebbc6cf6c318034ea967952e6e92d81a6d97c8dcc784763c6ed	OPEN	No current positive scientific disposition; unresolved evidence or record findings remain.	
MIM.review:b8e53569e702ef3941e21034652312a09e7ec47f09beb2e4354cd6a7f6ebb7cc	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1	7738116a6d340282c15358609804602416bb68e1a555a1c4dce9cb881d5f3075	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:506d3a2131988ba7ec277109ab734826ca998c5a18116c7d2026d2a062df1fe7	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	10	05f45ca1af7a829765e7365aa9da4839786d6d7ebd9a7e846fdaadca8da46ee5	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. This exact target, predicate and label are supported by the explicit chemical identity correction plan; this does not approve separate roles or other targets.	reports/sssom_completion_20260921/review.json
MIM.review:4a445eafe01ce530f75a6ead5c569d3e7f23f9d4d9345a77b4e4a7588a47da81	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	100	078527e4a38045049b21d2852d306111e4f962c62db4461b17d083e868b0ca23	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
