subject_id	subject_label	predicate_context_object_id	object_label	original_verdict	row_review_status	review_artifact	review_notes
MIM:Apramycin_Sulfate_Salt	Apramycin sulfate salt	CHEBI:190734	Apramycin sulfate	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Apramycin_Sulfate_Salt	Apramycin sulfate salt	cas:65710-07-8	Apramycin sulfate salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Apramycin_Sulfate_Salt	Apramycin sulfate salt	kgmicrobe.compound:apramycin_sulfate_salt	Apramycin sulfate salt	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Arabinan_From_Sugar_Beet	Arabinan from Sugar Beet	FOODON:00003412	sugar beet	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Arabinan_From_Sugar_Beet	Arabinan from Sugar Beet	cas:11078-27-6	Arabinan from Sugar Beet	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Arabinan_From_Sugar_Beet	Arabinan from Sugar Beet	kgmicrobe.ingredient:arabinan_from_sugar_beet	Arabinan from Sugar Beet	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Arabinobiose	Arabinobiose	mesh:C434937	arabinobiose	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Arabinobiose	Arabinobiose	cas:78088-21-8	Arabinobiose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Arabinobiose	Arabinobiose	kgmicrobe.compound:arabinobiose	Arabinobiose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Arabinose	Arabinose	CHEBI:22599	arabinose	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Arabinotriose	Arabinotriose	CHEBI:62799	alpha-L-Araf-(1->5)-alpha-L-Araf-(1->5)-alpha-L-Araf	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Arabinotriose	Arabinotriose	cas:89315-59-3	Arabinotriose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Arabinotriose	Arabinotriose	kgmicrobe.compound:arabinotriose	Arabinotriose	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Arabinoxylan_~28Rye_Flour~29	Arabinoxylan (Rye Flour)	FOODON:03302492	rye flour	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Arabitol	Arabitol	CHEBI:18403	L-arabinitol	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ardacin_A	Ardacin A	NCIT:C169786	Ardacin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Ardacin_A	Ardacin A	kgmicrobe.compound:ardacin_a	Ardacin A	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Ardacin_B	Ardacin B	NCIT:C169786	Ardacin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Ardacin_B	Ardacin B	kgmicrobe.compound:ardacin_b	Ardacin B	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Ardacin_C	Ardacin C	NCIT:C169786	Ardacin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Ardacin_C	Ardacin C	kgmicrobe.compound:ardacin_c	Ardacin C	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Arecoline_Hydrobromide	Arecoline Hydrobromide	CHEBI:233150	arecoline hydrobromide	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Arginine	Arginine	CHEBI:16467	L-arginine	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Arginine	Arginine	kgmicrobe.compound:arginine	Arginine	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Argon	argon	CHEBI:49474	argon(0)	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Aristolochic_Acid	Aristolochic Acid	CHEBI:2825	aristolochic acid A	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Aromatic_Compound	Aromatic compound	CHEBI:33655	aromatic compound	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Aromatic_Hydrocarbon	Aromatic hydrocarbon	CHEBI:33848	polycyclic arene	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Arsenate	Arsenate	CHEBI:29125	arsenate(3-)	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Artepaulin	Artepaulin	cas:13902-54-0	Artepaulin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Artificial_Sea_Salt	Artificial Sea Salt	MICRO:0001647	sea salt	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Ascorbic_Acid	Ascorbic acid	CHEBI:29073	L-ascorbic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Ascorbic_Acid	Ascorbic acid	kgmicrobe.compound:ascorbic_acid	Ascorbic acid	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Ascosin	Ascosin	kgmicrobe.compound:ascosin	Ascosin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Asialofetuin	Asialofetuin	mesh:C017029	asialofetuin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Asiaticoside	Asiaticoside	CHEBI:79928	asiaticoside	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Asparagine	Asparagine	CHEBI:50347	L-asparagine residue	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Asparagine	Asparagine	kgmicrobe.compound:asparagine	Asparagine	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Atorvastatin_Calcium_Salt_Trihydrate	Atorvastatin calcium salt trihydrate	CHEBI:2911	atorvastatin calcium trihydrate	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Atrazin	Atrazin	cas:1924-24-9	Atrazin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Atrop_Abyssomicin_C	Atrop Abyssomicin C	mesh:C509797	abyssomicin C	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Auraptene	Auraptene	CHEBI:134355	auraptene	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Avidin	Avidin	mesh:D001360	Avidin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Avidin	Avidin	cas:1405-69-2	Avidin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Avidin	Avidin	kgmicrobe.compound:avidin	Avidin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.
MIM:Avocadene	Avocadene	CHEBI:172520	Avocadene	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Avocadyne	Avocadyne	CHEBI:168507	Avocadyne	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Avocatin_B	Avocatin B	mesh:C000709627	avocatin B	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Avoparcin	Avoparcin	NCIT:C169798	Avoparcin	UNKNOWN_TERM	missing_prefix_validator_coverage_issue	mappings/ingredient_mappings_unknown_term_triage.tsv	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future; Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.
MIM:Azacolutin	Azacolutin	kgmicrobe.compound:azacolutin	Azacolutin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:Azadirachtin	Azadirachtin	CHEBI:38473	azadirachtin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Azelaic_Acid	Azelaic acid	CHEBI:48131	nonanedioic acid	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Azlocillin_Sodium_Salt	Azlocillin sodium salt	CHEBI:51864	azlocillin sodium	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Aztreonam	Aztreonam	CHEBI:161680	aztreonam	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
MIM:Azureomycin	Azureomycin	kgmicrobe.compound:azureomycin	Azureomycin	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep pending curator promotion to external ontology term; kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.
MIM:B-Glucan_From_Oat	b-Glucan from Oat	CHEBI:28793	beta-D-glucan	SYNONYM_ENRICH	ALREADY_REPRESENTED	mappings/ingredient_mappings_synonym_enrich_review.tsv	All proposed candidate text is already represented by preferred_term or synonyms.
MIM:B-Mannan_Borohydrate_Reduced_Carob_Seed	b-Mannan borohydrate reduced carob seed	cas:9036-88-8	b-Mannan borohydrate reduced carob seed	UNKNOWN_TERM	expected_registry_identifier	mappings/ingredient_mappings_unknown_term_triage.tsv	keep; no mapping repair needed; CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.
MIM:Bacitracin	Bacitracin	CHEBI:28669	bacitracin	CONFIRMED	CONFIRMED_NO_ACTION	mappings/ingredient_mappings_oak_ols_review.tsv	OAK/OLS review confirmed mapping; no curation action required in this row-review pass.
